x_roll, y_pitch, z_yaw
1.83, 6.94, -42.18
1.82, 5.02, -42.03
1.86, 3.96, -41.93
1.9, 2.09, -41.74
1.96, 0.66, -41.51
1.93, 0.22, -41.28
1.94, -0.37, -41.02
1.83, -1.2, -40.84
1.82, -1.59, -40.58
1.72, -2.35, -40.26
1.72, -2.89, -40.01
1.78, -2.87, -39.72
1.77, -2.81, -39.47
1.69, -2.68, -39.3
1.67, -2.55, -39.2
1.66, -2.52, -39.08
1.72, -2.8, -39.0
1.78, -3.12, -38.96
1.74, -3.38, -38.98
1.73, -3.64, -38.83
1.69, -3.91, -38.67
1.68, -3.89, -38.56
1.67, -4.13, -38.4
1.62, -4.83, -38.26
1.55, -5.52, -38.1
1.61, -6.4, -37.93
1.56, -7.4, -37.72
1.48, -8.39, -37.5
1.42, -9.38, -37.76
1.46, -10.04, -37.47
1.53, -9.59, -36.68
1.47, -8.62, -36.53
1.43, -7.4, -36.45
1.38, -6.28, -36.41
1.42, -5.31, -36.52
1.45, -4.87, -36.57
1.38, -5.05, -36.69
1.37, -5.4, -36.77
1.37, -5.59, -36.75
1.4, -5.71, -36.77
1.44, -5.33, -36.79
1.43, -4.57, -36.81
1.49, -3.72, -36.85
1.48, -2.67, -36.92
1.61, -1.27, -37.1
1.57, -0.2, -37.27
1.58, 0.2, -37.48
1.52, 0.31, -37.71
1.38, 0.15, -37.92
1.37, -0.18, -38.09
1.35, -0.55, -38.23
1.4, -0.91, -38.3
1.43, -1.38, -38.36
1.42, -1.71, -38.33
1.58, -1.88, -38.38
1.53, -1.98, -38.33
1.5, -2.03, -38.29
1.45, -1.73, -38.27
1.43, -1.44, -38.28
1.4, -0.91, -38.57
1.39, -0.75, -38.62
1.37, -0.82, -38.58
1.35, -0.74, -38.64
1.54, -0.79, -38.73
1.55, -1.24, -38.73
1.52, -1.26, -38.69
1.48, -1.38, -38.67
1.45, -1.63, -38.63
1.48, -1.74, -38.61
1.52, -1.62, -38.59
1.57, -1.31, -38.56
1.61, -0.92, -38.56
1.53, -0.32, -38.65
1.69, 0.05, -38.78
1.64, 0.34, -38.91
1.75, 0.46, -38.89
1.59, 0.68, -39.11
1.79, 0.38, -39.12
1.75, 0.05, -39.2
1.89, -0.02, -39.3
1.8, -0.21, -39.34
1.57, -0.25, -39.3
1.61, 0.03, -39.16
1.53, -0.46, -39.13
1.71, -0.21, -39.33
1.95, -0.37, -39.47
1.91, -0.32, -39.45
0.94, 0.74, -39.46
-0.21, 1.78, -39.39
-1.47, 2.97, -39.49
1.44, 0.98, -39.43
1.69, 0.56, -39.42
0.65, 1.22, -39.48
0.41, 1.23, -39.64
0.25, 0.91, -39.68
1.28, 0.4, -39.55
1.25, -0.51, -39.46
1.14, -0.75, -39.58
1.46, 0.01, -39.49
2.07, 0.53, -39.26
2.35, 0.31, -39.14
2.44, 0.83, -38.91
2.12, -0.16, -38.67
1.98, -1.16, -38.76
2.06, -0.34, -38.83
1.8, -0.43, -38.79
1.99, -1.15, -38.58
1.9, -1.33, -38.58
1.62, -2.23, -38.58
1.82, -2.44, -38.53
2.13, -1.09, -38.4
2.13, -1.48, -38.22
1.9, -2.6, -38.06
1.52, -2.23, -38.13
1.95, -2.05, -38.17
2.08, -1.04, -38.39
1.89, -1.84, -38.32
1.73, -2.7, -38.11
1.43, -2.86, -38.24
1.8, -1.44, -38.54
1.93, 0.22, -38.59
2.2, 0.07, -38.7
1.77, 0.05, -38.46
1.57, -1.04, -38.81
1.61, -0.74, -39.0
1.82, 0.03, -39.12
2.2, 0.52, -39.11
2.13, -0.42, -38.74
1.96, -2.03, -38.73
1.54, -2.39, -38.71
1.77, -2.6, -38.86
2.16, -1.01, -38.9
2.15, -0.77, -38.81
2.02, -1.5, -38.72
1.59, -1.77, -38.6
1.63, -1.94, -38.65
1.76, -1.24, -38.79
2.04, -0.92, -38.88
2.12, -0.42, -38.62
1.91, -2.19, -38.58
1.65, -3.01, -38.65
1.51, -2.86, -38.57
1.93, -2.8, -38.56
2.05, -2.03, -38.52
2.28, -2.69, -38.33
1.97, -3.11, -38.33
1.8, -3.33, -38.35
2.15, -1.79, -38.55
2.13, -1.34, -38.39
2.03, -2.61, -38.49
1.59, -3.08, -38.49
1.77, -3.55, -38.64
2.06, -1.96, -38.56
2.11, -2.06, -38.38
1.89, -2.46, -38.36
1.43, -2.89, -38.46
1.65, -1.97, -38.66
1.86, -0.96, -38.85
2.0, -1.61, -38.68
1.56, -2.15, -38.75
1.51, -3.07, -38.62
1.58, -2.26, -38.38
1.59, -2.2, -38.34
1.4, -2.72, -38.43
1.21, -2.31, -38.47
1.56, -1.09, -38.59
1.53, 0.83, -38.53
1.67, 1.09, -38.67
1.6, 1.89, -39.03
1.69, 3.72, -39.47
2.2, 6.33, -39.97
1.98, 7.76, -40.29
1.97, 8.07, -40.65
1.76, 8.19, -41.21
1.58, 9.2, -41.74
2.01, 9.93, -42.14
1.87, 9.97, -42.42
2.18, 9.22, -42.57
1.99, 7.71, -42.69
1.82, 6.98, -43.0
2.06, 6.96, -43.15
1.88, 6.52, -43.32
1.94, 4.74, -43.11
1.7, 3.04, -42.84
1.56, 1.95, -42.66
1.74, 1.77, -42.54
1.68, 1.44, -42.17
1.91, 0.05, -41.92
1.53, -0.46, -41.78
1.65, -0.2, -41.68
2.04, 0.81, -41.49
1.88, 2.05, -41.27
2.14, 2.53, -41.15
1.72, 3.04, -41.08
1.63, 3.93, -41.3
1.77, 6.2, -41.54
1.85, 8.36, -41.63
2.47, 9.77, -41.9
2.11, 9.88, -42.2
1.86, 10.13, -42.47
1.9, 11.25, -43.12
2.24, 12.5, -43.48
2.58, 13.23, -43.77
2.16, 12.68, -44.24
2.16, 11.56, -44.34
1.57, 10.4, -44.74
1.63, 10.32, -44.85
1.84, 10.6, -45.18
1.98, 10.45, -45.2
2.19, 9.42, -45.07
2.0, 7.87, -44.9
1.91, 5.88, -44.75
1.42, 4.99, -44.44
1.9, 4.85, -44.23
2.0, 5.33, -44.04
2.02, 5.02, -43.76
1.96, 3.97, -43.46
1.54, 3.1, -43.52
1.58, 2.79, -43.34
1.3, 3.71, -43.43
1.82, 4.9, -43.3
2.06, 5.89, -43.14
2.23, 6.14, -43.07
2.04, 5.56, -42.85
1.62, 5.65, -43.24
1.98, 6.23, -43.28
2.0, 7.71, -43.22
2.11, 8.34, -43.54
2.32, 8.15, -43.58
1.95, 7.44, -43.49
1.87, 6.52, -43.66
1.67, 6.38, -43.9
1.91, 7.17, -44.09
2.23, 7.48, -43.94
2.18, 7.39, -43.83
2.24, 6.37, -43.72
1.9, 5.18, -43.65
1.54, 3.96, -43.51
1.56, 3.23, -43.4
1.56, 3.86, -43.31
2.07, 4.04, -43.18
2.12, 4.07, -42.97
2.25, 3.49, -42.81
2.03, 2.44, -42.61
1.52, 2.18, -42.7
1.72, 2.21, -42.76
1.7, 3.48, -42.81
1.85, 4.55, -42.52
2.21, 4.75, -42.58
1.86, 4.54, -42.62
1.83, 4.12, -42.6
1.57, 4.78, -42.68
1.9, 5.93, -42.57
2.28, 6.98, -42.61
2.05, 7.26, -42.65
1.78, 6.63, -42.77
1.68, 6.15, -42.82
1.65, 6.32, -42.96
1.93, 7.11, -43.16
2.05, 7.5, -43.18
2.42, 7.18, -43.06
1.94, 5.91, -43.03
1.77, 4.88, -43.2
1.78, 5.02, -43.22
1.8, 5.71, -43.16
2.36, 5.82, -43.16
2.07, 5.0, -43.0
1.88, 3.55, -42.88
1.84, 2.95, -42.88
1.64, 3.59, -42.82
2.08, 4.22, -42.82
2.07, 4.96, -42.64
2.14, 4.63, -42.51
1.8, 3.97, -42.32
1.51, 3.57, -42.45
1.57, 3.78, -42.6
1.55, 4.83, -42.85
2.17, 5.88, -42.93
2.08, 6.55, -42.84
2.16, 6.16, -42.75
1.96, 5.52, -42.78
1.58, 5.65, -42.99
1.88, 6.52, -43.25
2.06, 7.58, -43.23
2.27, 8.2, -43.2
1.91, 7.52, -43.06
1.77, 6.62, -43.04
1.72, 6.18, -43.14
1.78, 6.8, -43.5
2.25, 7.68, -43.52
2.1, 8.16, -43.44
2.49, 7.76, -43.28
2.03, 6.6, -43.2
1.58, 5.73, -43.46
1.83, 5.74, -43.58
1.79, 6.16, -43.48
2.08, 6.31, -43.54
2.17, 5.61, -43.34
1.98, 4.52, -43.1
1.86, 2.98, -43.01
1.57, 2.53, -42.92
1.8, 2.63, -42.94
2.08, 3.16, -42.74
2.13, 3.59, -42.57
2.28, 2.94, -42.32
1.87, 2.05, -42.05
1.64, 1.31, -41.95
1.53, 1.59, -41.94
1.74, 2.36, -41.9
2.17, 3.15, -41.81
1.88, 3.89, -41.53
1.94, 3.4, -41.38
1.55, 2.89, -41.44
1.32, 3.35, -41.44
1.67, 4.15, -41.53
1.83, 5.25, -41.58
2.15, 5.42, -41.55
2.11, 5.08, -41.26
1.73, 4.18, -41.16
1.7, 3.15, -41.29
1.33, 3.52, -41.49
1.8, 4.57, -41.53
2.12, 5.56, -41.38
2.23, 5.35, -41.27
2.06, 4.72, -41.3
1.64, 4.39, -41.43
1.84, 3.78, -41.53
1.67, 4.34, -41.74
2.08, 5.13, -41.79
2.45, 5.77, -41.81
2.14, 5.14, -41.7
2.09, 3.92, -41.62
1.59, 3.53, -41.72
1.65, 3.47, -41.88
1.69, 4.13, -42.0
1.95, 4.78, -41.94
2.21, 5.21, -41.82
1.93, 4.53, -41.93
1.72, 3.52, -41.86
1.4, 3.49, -42.05
1.7, 4.15, -42.08
2.19, 4.9, -41.98
2.01, 5.28, -41.91
2.22, 4.67, -41.94
1.67, 4.26, -42.08
1.63, 3.91, -42.02
1.95, 5.11, -42.03
2.04, 6.27, -41.86
2.43, 6.44, -41.82
2.11, 5.71, -41.81
1.71, 4.92, -42.04
1.77, 4.7, -42.0
1.71, 5.17, -42.17
2.01, 5.89, -42.17
2.15, 6.37, -42.19
2.07, 5.83, -42.09
1.89, 4.65, -42.09
1.54, 3.71, -42.22
1.69, 3.49, -42.3
1.59, 4.11, -42.5
1.88, 4.86, -42.44
2.16, 5.35, -42.52
1.87, 5.03, -42.5
1.69, 3.9, -42.34
1.56, 3.99, -42.41
1.71, 4.89, -42.52
2.19, 6.15, -42.43
2.03, 7.38, -42.51
2.44, 7.83, -42.49
2.03, 7.52, -42.53
1.69, 7.45, -42.89
1.81, 8.57, -43.15
2.03, 10.12, -43.36
2.58, 10.92, -43.42
2.19, 10.33, -43.53
2.03, 9.43, -43.68
1.79, 8.41, -43.91
1.75, 7.97, -44.21
2.15, 8.59, -44.06
2.07, 8.87, -44.0
2.53, 8.18, -43.82
1.98, 6.89, -43.74
1.46, 5.68, -43.54
1.63, 5.64, -43.4
1.91, 6.53, -43.42
2.38, 7.0, -43.25
1.94, 6.48, -43.22
1.86, 5.66, -43.16
1.64, 5.55, -43.26
1.77, 6.13, -43.09
2.17, 7.1, -43.01
2.01, 7.26, -42.94
2.08, 6.45, -42.84
1.65, 6.01, -42.93
1.82, 6.05, -43.05
1.99, 7.07, -42.96
2.07, 7.5, -43.09
1.99, 6.87, -43.16
1.75, 6.15, -43.27
2.01, 6.34, -43.36
1.91, 7.88, -43.36
2.33, 8.29, -43.37
2.06, 8.1, -43.18
1.75, 7.82, -43.36
1.82, 8.08, -43.73
1.77, 8.94, -43.9
2.2, 9.87, -43.9
2.08, 10.27, -44.12
2.1, 9.8, -44.28
2.01, 9.03, -44.61
1.76, 9.15, -44.84
2.35, 10.72, -44.75
2.37, 11.14, -44.74
2.74, 10.77, -44.71
2.12, 9.68, -44.89
1.68, 8.57, -45.03
1.75, 7.63, -44.93
1.77, 7.92, -44.81
2.17, 8.06, -44.54
2.06, 7.17, -44.36
2.05, 5.48, -44.34
1.77, 4.62, -44.35
1.67, 4.19, -44.19
1.95, 4.44, -43.8
1.99, 4.86, -43.71
2.27, 4.69, -43.41
2.16, 4.68, -43.15
2.32, 4.83, -42.99
2.23, 4.96, -42.86
2.2, 5.32, -42.84
2.03, 5.96, -42.94
2.0, 6.16, -43.08
1.99, 6.93, -43.23
2.09, 8.07, -43.24
1.81, 7.74, -43.14
1.95, 8.07, -43.25
1.89, 8.1, -43.38
1.94, 8.56, -43.63
1.96, 8.85, -43.78
1.81, 8.41, -43.76
1.65, 8.04, -43.95
1.9, 8.29, -43.93
1.84, 7.55, -43.71
1.75, 6.84, -43.82
1.8, 6.65, -43.95
2.17, 6.46, -43.8
2.19, 5.81, -43.62
1.89, 5.13, -43.52
1.75, 4.59, -43.48
2.0, 4.49, -43.61
2.12, 5.0, -43.41
2.02, 4.68, -43.41
1.81, 4.69, -43.28
1.91, 4.79, -43.01
1.96, 5.04, -43.26
1.89, 4.99, -43.41
1.53, 5.78, -43.4
1.56, 5.91, -43.38
1.89, 6.87, -43.35
1.95, 7.09, -43.35
1.63, 6.99, -43.35
1.7, 6.81, -43.59
1.73, 6.84, -43.67
2.02, 7.16, -43.73
1.82, 6.8, -43.97
1.8, 6.13, -44.08
1.94, 5.73, -43.96
2.06, 5.5, -43.97
1.79, 4.93, -43.76
1.85, 3.83, -43.46
1.88, 3.25, -43.5
1.89, 2.58, -43.21
1.64, 1.48, -42.81
1.68, 0.57, -42.47
1.94, 0.35, -42.28
1.87, -0.41, -41.91
1.44, -1.56, -41.45
1.49, -2.46, -41.35
1.47, -2.73, -41.23
1.63, -3.09, -41.05
1.58, -3.76, -40.73
1.48, -4.02, -40.62
1.56, -3.36, -40.51
1.49, -2.53, -40.32
1.61, -2.5, -40.14
1.58, -1.74, -39.94
1.69, -0.87, -39.94
1.58, -0.68, -39.74
1.46, -0.56, -39.8
1.27, 0.14, -39.76
1.68, 0.83, -39.92
1.87, 0.98, -40.0
1.73, 0.94, -40.11
1.58, 0.76, -40.02
1.77, 0.96, -39.85
1.78, 0.37, -39.7
1.75, -0.23, -39.73
1.69, -0.88, -39.75
1.72, -1.32, -39.79
1.61, -1.82, -39.61
1.54, -2.41, -39.52
1.71, -3.12, -39.47
1.7, -3.05, -39.61
1.47, -3.21, -39.53
1.41, -3.2, -39.34
1.41, -3.0, -39.15
1.58, -2.33, -39.01
1.78, -2.2, -39.09
1.83, -1.44, -38.94
1.45, -0.92, -38.9
1.59, -0.41, -38.84
1.57, -0.2, -38.93
1.59, 1.06, -39.12
1.73, 1.55, -39.33
1.75, 1.86, -39.56
1.83, 2.38, -39.64
1.88, 2.79, -39.64
1.94, 1.86, -39.74
1.99, 1.19, -39.79
1.92, 0.47, -39.84
1.68, -0.39, -39.77
1.73, -1.23, -39.74
1.63, -1.19, -39.88
1.39, -1.61, -39.7
1.59, -1.94, -39.56
1.56, -2.07, -39.34
1.77, -1.69, -39.25
1.71, -1.23, -39.3
1.78, -0.41, -39.26
1.81, 1.17, -39.25
1.92, 2.94, -39.4
1.97, 3.69, -39.47
1.79, 4.67, -39.82
1.74, 6.07, -40.09
1.82, 7.46, -40.62
1.92, 8.09, -41.06
1.77, 7.92, -41.33
1.74, 8.68, -41.62
1.65, 8.79, -42.23
1.86, 8.37, -42.32
1.86, 7.37, -42.54
1.9, 7.04, -42.55
1.95, 6.0, -42.25
1.89, 4.88, -42.16
1.77, 3.2, -42.01
1.72, 2.58, -41.79
1.66, 1.72, -41.36
1.63, 0.54, -41.38
1.7, -0.46, -41.05
1.72, -1.0, -40.95
1.72, -1.04, -40.76
1.74, -1.18, -40.55
1.69, -1.31, -40.11
1.85, -0.65, -40.18
1.48, -0.04, -39.94
1.74, 1.0, -39.84
1.73, 1.34, -39.61
1.88, 2.08, -39.7
1.59, 3.1, -39.75
1.99, 4.28, -40.08
1.96, 4.6, -40.37
1.85, 4.64, -40.77
1.66, 4.83, -41.14
1.85, 5.05, -41.44
2.02, 4.76, -41.73
1.93, 4.1, -41.97
1.73, 3.62, -42.27
1.77, 2.99, -42.3
1.91, 2.43, -42.3
1.94, 2.11, -42.08
1.77, 1.64, -42.06
1.61, 0.93, -41.78
1.82, 0.94, -41.42
1.92, 0.96, -41.2
1.72, 1.07, -41.07
1.45, 0.76, -40.93
1.79, 1.35, -40.81
1.79, 1.71, -40.74
1.68, 2.12, -40.55
1.64, 2.69, -40.67
1.84, 3.38, -40.71
1.88, 3.53, -40.98
1.84, 3.45, -40.9
1.87, 3.5, -40.94
2.04, 3.65, -41.2
1.78, 2.36, -41.12
1.66, 1.29, -41.02
1.87, 1.11, -40.83
2.0, 1.02, -40.85
1.74, 0.5, -40.81
1.64, 0.51, -40.81
1.93, 1.39, -40.73
1.76, 1.49, -40.7
1.76, 1.9, -40.67
1.65, 2.43, -40.8
1.75, 3.06, -40.73
1.62, 3.27, -40.84
1.51, 3.73, -40.8
1.66, 3.23, -40.88
1.77, 3.46, -40.93
1.57, 3.45, -40.96
1.6, 3.86, -41.32
1.78, 3.87, -41.51
1.88, 4.5, -41.72
1.68, 4.64, -41.79
1.75, 5.13, -41.91
1.95, 5.26, -42.03
1.88, 6.1, -42.11
1.93, 6.57, -42.17
1.88, 6.75, -42.31
1.73, 6.67, -42.45
2.08, 7.26, -42.53
2.29, 7.58, -42.73
2.01, 7.67, -43.03
1.98, 7.87, -43.27
2.18, 8.6, -43.51
2.16, 8.84, -43.66
1.75, 8.86, -43.79
1.79, 9.15, -44.14
2.1, 9.82, -44.25
2.18, 10.05, -44.22
2.01, 9.35, -44.42
2.1, 9.39, -44.28
2.46, 9.35, -44.36
2.46, 8.76, -44.31
2.21, 7.81, -44.26
2.12, 7.64, -44.34
2.2, 7.27, -44.27
2.09, 6.9, -44.37
1.92, 5.98, -44.39
1.84, 5.65, -44.2
1.92, 5.71, -44.03
1.78, 4.88, -43.84
1.68, 3.89, -43.58
1.72, 3.11, -43.29
1.45, 1.87, -43.19
1.5, 0.05, -42.85
1.61, -1.17, -42.44
1.57, -2.48, -41.87
1.59, -4.78, -41.3
1.57, -6.35, -40.81
1.54, -7.25, -40.26
1.63, -9.0, -39.73
1.68, -9.87, -39.15
1.64, -9.87, -38.86
1.65, -10.24, -38.4
1.69, -9.91, -38.03
1.72, -8.82, -37.81
1.69, -8.19, -37.71
1.49, -7.15, -37.6
1.54, -5.02, -37.54
1.46, -3.4, -37.58
1.47, -2.07, -37.69
1.56, -0.09, -37.92
1.73, 1.27, -38.15
1.98, 1.55, -38.35
1.8, 2.24, -38.59
1.82, 2.62, -38.79
2.03, 1.45, -38.98
1.91, 0.48, -39.03
1.92, -0.3, -39.14
2.0, -2.35, -38.97
1.94, -3.82, -38.8
1.62, -4.99, -38.54
1.58, -7.05, -38.35
1.46, -9.0, -37.94
1.36, -9.3, -37.75
1.34, -10.78, -37.59
1.23, -11.72, -37.19
1.26, -11.4, -36.96
1.33, -11.52, -36.66
1.34, -11.8, -36.25
1.33, -11.37, -36.01
1.36, -10.42, -35.82
1.32, -10.18, -35.88
1.31, -9.58, -35.85
1.26, -8.07, -35.77
1.39, -6.67, -35.97
1.5, -5.96, -36.04
1.64, -4.55, -36.34
1.7, -3.01, -36.47
1.63, -2.81, -36.72
1.74, -2.12, -37.04
1.84, -1.58, -37.2
1.66, -1.87, -37.23
1.74, -2.63, -37.42
1.71, -2.94, -37.5
1.25, -4.22, -37.49
1.48, -5.45, -37.53
1.39, -5.83, -37.34
1.16, -7.22, -37.08
1.21, -8.37, -36.92
1.23, -8.58, -36.82
1.49, -8.73, -36.74
1.4, -9.68, -36.62
1.64, -9.63, -36.55
1.53, -9.46, -36.27
1.61, -9.97, -36.19
1.57, -9.89, -36.0
1.64, -9.77, -35.96
1.4, -10.07, -35.74
1.15, -10.11, -35.61
1.4, -9.85, -35.56
1.29, -9.34, -35.6
1.41, -9.32, -35.59
1.43, -9.31, -35.49
1.66, -9.03, -35.72
1.44, -9.33, -35.73
1.3, -8.84, -35.59
1.14, -7.92, -35.51
1.14, -7.35, -35.49
1.25, -6.31, -35.69
1.45, -5.37, -35.89
1.37, -4.45, -35.93
1.33, -3.69, -36.14
1.63, -2.74, -36.31
1.52, -2.35, -36.6
1.35, -1.61, -36.72
1.69, -0.79, -37.03
1.93, -0.64, -37.23
1.73, -0.35, -37.39
1.69, -0.34, -37.47
1.67, -1.34, -37.63
1.5, -2.44, -37.77
1.58, -3.35, -37.81
1.67, -4.96, -37.71
1.7, -6.72, -37.53
1.77, -7.8, -37.27
1.46, -9.64, -36.98
1.6, -11.61, -36.83
1.51, -11.78, -36.56
1.28, -12.75, -36.38
1.21, -13.33, -36.03
1.31, -13.34, -35.79
1.4, -13.15, -35.69
1.09, -12.69, -35.36
1.35, -11.92, -35.35
1.23, -10.59, -35.4
0.96, -10.09, -35.34
1.02, -9.26, -35.39
1.17, -7.89, -35.56
1.2, -7.35, -35.64
1.13, -6.66, -35.68
1.34, -5.56, -35.88
1.61, -5.21, -35.97
1.59, -4.79, -36.01
1.69, -4.36, -36.22
1.58, -4.19, -36.5
1.55, -4.33, -36.82
1.54, -3.59, -36.91
1.52, -3.73, -36.94
1.58, -4.65, -36.91
1.57, -4.88, -37.0
1.35, -6.05, -36.93
1.3, -8.12, -36.87
1.19, -8.43, -36.71
1.36, -9.16, -36.7
1.39, -10.39, -36.7
1.56, -11.56, -36.34
1.64, -12.22, -36.08
1.44, -12.79, -35.9
1.56, -13.14, -35.9
1.53, -12.56, -35.88
1.26, -11.65, -35.55
1.23, -10.42, -35.52
1.36, -8.97, -35.55
1.34, -7.14, -35.6
1.51, -5.73, -35.79
1.79, -4.26, -35.92
1.58, -4.09, -36.02
1.65, -3.09, -36.32
1.85, -2.37, -36.44
1.75, -3.07, -36.81
1.71, -3.52, -36.96
1.93, -4.38, -37.12
1.84, -5.55, -37.08
1.76, -6.65, -37.05
1.72, -7.28, -37.01
1.56, -8.58, -36.82
1.35, -10.1, -36.66
1.59, -10.85, -36.35
1.51, -11.57, -36.08
1.51, -12.27, -35.91
1.8, -12.1, -35.74
1.62, -12.96, -35.49
1.63, -12.4, -35.36
1.56, -11.61, -35.24
1.69, -11.24, -35.18
1.39, -10.32, -34.88
1.49, -8.98, -34.88
1.39, -8.21, -34.97
1.43, -7.59, -35.11
1.43, -5.95, -35.24
