x_roll, y_pitch, z_yaw
1.91, -1.82, -40.44
1.92, -1.43, -40.54
1.99, -0.96, -40.66
1.54, -1.47, -40.98
1.97, -0.54, -40.82
2.08, -1.15, -40.76
1.98, -1.9, -40.97
2.27, -1.91, -41.02
2.39, -0.68, -40.97
2.69, 1.53, -41.01
2.69, 4.89, -41.17
2.68, 9.34, -41.69
2.77, 14.78, -42.55
3.02, 21.05, -43.81
3.22, 27.27, -45.54
3.45, 31.46, -47.38
3.29, 33.61, -49.45
3.23, 33.92, -51.35
3.19, 33.02, -53.04
3.12, 29.61, -54.19
2.97, 25.04, -55.14
2.88, 20.08, -55.5
2.65, 14.09, -55.26
2.44, 7.3, -54.58
2.27, 0.79, -53.41
2.01, -5.32, -52.06
1.75, -11.25, -50.56
1.6, -15.73, -49.07
1.32, -18.69, -47.49
1.34, -20.3, -46.31
1.3, -20.89, -45.15
1.3, -19.08, -44.06
1.33, -15.86, -43.21
1.62, -11.13, -42.61
1.67, -4.53, -42.29
1.91, 2.91, -42.47
2.1, 9.95, -43.04
2.19, 16.26, -44.07
2.41, 21.46, -45.41
2.69, 24.93, -46.71
2.75, 27.21, -48.51
2.91, 27.83, -49.88
2.64, 26.58, -51.37
3.03, 22.74, -51.98
2.8, 19.11, -52.48
2.59, 14.43, -52.5
2.17, 6.06, -51.88
1.81, -2.78, -50.57
1.62, -10.07, -49.43
1.36, -17.17, -48.26
1.08, -23.93, -46.46
1.1, -28.2, -45.19
0.79, -30.44, -43.71
0.8, -30.18, -42.51
0.91, -26.76, -41.67
1.01, -20.88, -40.98
1.15, -13.03, -40.65
1.61, 7.37, -41.44
2.02, 18.61, -42.75
2.36, 28.9, -44.78
3.07, 38.26, -46.73
3.55, 46.18, -49.19
4.28, 50.87, -51.07
4.66, 53.9, -53.19
5.13, 55.0, -55.0
4.95, 53.73, -57.33
4.65, 49.37, -59.38
4.18, 43.09, -61.44
3.9, 35.13, -62.55
3.24, 25.24, -62.69
2.61, 13.91, -62.02
2.31, 1.96, -60.24
1.87, -8.39, -58.2
1.57, -17.32, -55.96
1.43, -25.16, -53.9
1.01, -31.82, -51.6
0.8, -35.7, -49.71
0.71, -36.18, -48.17
0.74, -34.53, -46.83
0.79, -31.26, -45.53
0.94, -26.31, -44.53
1.08, -19.58, -43.77
1.38, -11.79, -43.46
1.35, -2.96, -43.0
1.67, 6.12, -43.58
2.0, 15.45, -44.24
2.61, 31.87, -47.68
3.19, 37.48, -49.68
3.35, 42.01, -51.92
3.75, 44.73, -53.91
3.91, 44.75, -55.84
3.97, 42.84, -57.48
3.8, 39.23, -59.15
3.64, 33.92, -60.29
3.48, 27.4, -60.85
3.16, 20.83, -60.75
2.89, 13.67, -60.04
2.35, 6.18, -58.84
2.2, -0.37, -57.12
1.94, -5.76, -55.55
1.73, -10.79, -53.67
1.52, -14.15, -51.75
1.42, -15.91, -50.14
1.53, -16.88, -48.68
1.38, -16.42, -47.34
1.29, -13.9, -46.13
1.65, -9.94, -45.46
1.7, -6.32, -44.82
1.81, -2.61, -44.54
1.48, 2.75, -44.05
1.52, 7.51, -44.65
1.64, 11.73, -45.02
2.75, 18.45, -46.11
2.44, 26.97, -47.71
3.02, 34.88, -49.34
3.49, 39.63, -51.04
3.91, 42.5, -52.78
4.08, 44.8, -54.73
4.29, 45.16, -56.69
4.1, 42.24, -58.75
4.16, 39.01, -59.76
3.43, 34.57, -61.28
3.26, 26.78, -61.43
2.82, 18.35, -61.37
2.62, 10.94, -60.48
2.36, 4.06, -59.07
1.95, -3.78, -57.3
1.71, -11.93, -55.43
1.76, -17.84, -53.37
1.5, -20.76, -51.56
1.5, -24.03, -50.01
1.25, -26.31, -48.11
1.49, -26.21, -47.13
1.51, -22.31, -45.76
1.69, -17.26, -45.05
1.79, -12.3, -44.26
1.9, -5.87, -44.0
1.96, 4.34, -44.08
2.18, 14.13, -44.91
2.35, 21.45, -46.16
2.79, 28.1, -47.4
3.2, 35.03, -49.65
3.39, 38.74, -51.62
3.63, 40.14, -53.45
3.57, 39.63, -55.55
3.5, 37.09, -57.09
3.24, 32.11, -58.32
2.88, 15.15, -58.17
2.44, 5.06, -56.97
2.12, -5.18, -55.45
1.77, -15.87, -53.53
1.35, -25.55, -51.41
1.21, -34.29, -49.63
0.97, -40.45, -47.88
0.76, -44.28, -46.3
0.62, -45.57, -44.93
0.53, -44.24, -43.74
0.59, -40.07, -42.82
0.75, -33.62, -42.19
1.03, -24.82, -41.62
1.15, -14.14, -41.42
1.45, -3.61, -41.37
1.69, 6.83, -41.95
2.12, 17.21, -42.98
2.53, 27.32, -45.08
2.94, 36.11, -47.17
3.73, 44.21, -49.2
4.24, 51.0, -51.39
5.02, 55.07, -53.06
5.12, 56.53, -55.17
5.55, 56.57, -56.71
5.25, 54.38, -58.95
4.42, 48.27, -61.36
3.99, 39.17, -62.78
3.51, 28.68, -63.48
2.91, 15.27, -63.2
2.24, -0.56, -61.31
1.77, -15.93, -58.78
1.22, -30.53, -56.34
0.86, -44.2, -53.78
0.54, -55.38, -52.05
0.03, -62.73, -50.24
-0.09, -66.23, -49.37
-0.34, -67.87, -48.37
-0.22, -65.9, -47.57
0.0, -60.02, -46.96
0.36, -51.76, -46.52
0.56, -41.02, -45.66
0.95, -27.33, -45.19
1.16, -12.26, -44.78
1.54, 2.71, -45.06
1.84, 16.76, -46.15
2.37, 30.37, -47.92
3.08, 42.33, -50.27
3.88, 50.96, -52.15
4.62, 56.77, -53.8
5.35, 60.03, -55.31
5.65, 60.05, -57.0
5.43, 56.7, -59.02
4.89, 51.0, -61.23
4.33, 42.7, -63.02
3.68, 32.5, -64.08
3.02, 21.47, -64.04
2.56, 10.3, -62.77
2.14, -1.39, -60.85
1.73, -11.9, -58.55
1.48, -21.06, -56.33
1.25, -28.3, -53.98
1.07, -33.72, -51.98
0.94, -37.06, -50.11
0.87, -38.07, -48.45
0.83, -36.86, -47.07
0.8, -33.16, -45.81
1.03, -27.59, -44.86
1.18, -20.72, -44.02
1.32, -13.06, -43.48
1.52, -4.34, -43.29
1.8, 4.28, -43.61
2.04, 12.16, -44.24
2.25, 18.75, -45.47
2.42, 24.63, -47.03
2.71, 29.4, -48.74
2.86, 32.45, -50.51
2.84, 32.85, -52.26
2.8, 31.18, -53.69
2.88, 27.75, -54.79
2.79, 22.57, -55.35
2.59, 16.16, -55.28
2.32, 9.53, -54.67
2.12, 2.81, -53.69
1.83, -3.62, -52.43
1.63, -9.14, -50.93
1.41, -13.69, -49.4
1.23, -17.1, -48.02
1.14, -19.29, -46.64
1.17, -19.97, -45.46
1.2, -19.09, -44.39
1.28, -16.83, -43.49
1.37, -13.73, -42.74
1.48, -9.72, -42.21
1.52, -4.89, -42.05
1.71, 0.52, -42.12
1.93, 5.78, -42.51
1.99, 10.54, -43.25
2.15, 14.9, -44.36
2.32, 18.55, -45.48
2.35, 21.1, -46.77
2.48, 22.49, -47.97
2.54, 22.41, -49.09
2.47, 20.91, -50.06
2.51, 18.07, -50.69
2.46, 14.21, -50.88
2.27, 9.41, -50.71
2.07, 3.92, -50.06
1.87, -1.34, -49.22
1.77, -5.82, -48.19
1.61, -9.72, -47.09
1.5, -13.04, -46.0
1.47, -15.12, -44.95
1.46, -15.65, -43.97
1.41, -15.05, -43.13
1.33, -13.44, -42.41
1.42, -10.73, -41.89
1.55, -7.24, -41.6
1.59, -3.0, -41.56
1.76, 1.53, -41.71
1.9, 6.14, -42.19
2.02, 10.56, -42.96
2.13, 14.51, -43.9
2.23, 17.79, -45.04
2.3, 20.26, -46.18
2.49, 21.73, -47.38
2.37, 22.01, -48.73
2.41, 20.97, -49.8
2.81, 19.26, -50.39
2.51, 17.11, -50.55
2.84, 12.74, -50.58
2.53, 6.86, -49.95
2.51, 2.84, -49.79
2.56, -0.59, -49.13
2.2, -3.34, -48.51
2.21, -6.64, -47.36
1.82, -9.57, -46.6
1.8, -11.01, -45.33
1.66, -10.88, -44.84
1.66, -10.27, -43.48
1.66, -9.62, -43.36
1.47, -8.08, -42.39
1.52, -5.02, -42.65
1.64, -1.45, -42.23
1.73, 1.41, -42.63
1.82, 3.83, -42.7
1.94, 6.88, -43.26
2.06, 10.01, -43.82
2.15, 11.9, -44.31
2.11, 12.57, -45.04
2.22, 12.89, -45.46
2.2, 13.16, -46.27
2.33, 12.42, -46.46
2.3, 10.67, -46.99
2.23, 8.29, -46.91
2.1, 6.16, -47.17
1.97, 4.0, -46.78
1.95, 1.41, -46.53
1.93, -1.23, -45.89
1.92, -3.14, -45.39
1.83, -4.23, -44.72
1.75, -5.28, -44.23
1.61, -6.36, -43.83
1.74, -4.81, -43.01
1.83, -3.61, -42.96
1.94, -3.66, -42.38
1.97, -2.77, -42.43
1.86, 0.93, -42.46
1.54, 4.05, -42.74
1.42, 4.92, -43.07
2.02, 6.81, -43.24
1.85, 9.08, -44.05
2.03, 9.98, -44.44
2.08, 10.16, -44.92
1.97, 10.84, -45.55
1.95, 10.91, -45.79
2.01, 9.74, -46.28
1.81, 7.38, -46.39
2.06, 6.85, -46.56
1.94, 5.27, -46.26
1.8, 2.24, -46.32
1.82, 0.01, -45.79
1.83, -0.35, -45.74
1.76, -1.52, -45.13
1.74, -3.72, -44.56
1.57, -4.26, -44.23
1.67, -3.28, -43.69
1.71, -2.84, -43.45
1.65, -3.07, -43.05
1.78, -1.81, -43.0
1.74, 0.69, -43.02
1.81, 2.2, -42.87
1.8, 2.72, -43.11
1.79, 4.26, -43.2
1.95, 6.71, -43.69
1.92, 7.78, -43.92
1.95, 7.42, -44.25
1.93, 7.85, -44.75
2.0, 9.04, -45.03
2.07, 8.67, -45.3
2.04, 6.65, -45.31
2.01, 5.55, -45.51
2.03, 5.37, -45.47
2.02, 4.09, -45.3
1.88, 1.45, -45.15
1.82, 0.14, -44.8
1.78, 0.12, -44.61
1.76, -0.71, -44.15
1.72, -2.37, -43.8
1.7, -2.34, -43.54
1.7, -1.27, -43.33
1.7, -0.71, -43.15
1.62, -0.77, -42.9
1.73, 0.42, -42.98
1.78, 2.51, -42.99
1.85, 3.57, -43.08
1.81, 3.68, -43.26
1.88, 4.96, -43.51
2.02, 6.76, -43.86
2.05, 7.21, -44.17
1.96, 6.46, -44.37
1.96, 6.56, -44.71
1.96, 7.19, -44.89
1.93, 6.5, -45.05
1.74, 4.83, -45.12
1.74, 4.16, -45.1
1.95, 4.31, -44.97
2.05, 3.49, -44.85
1.84, 2.21, -44.64
1.85, 2.13, -44.7
1.93, 3.22, -44.75
2.05, 3.62, -44.77
2.07, 3.69, -44.5
2.01, 4.98, -44.64
2.02, 7.21, -45.19
2.02, 8.42, -45.06
2.11, 9.26, -45.17
2.27, 10.4, -45.86
2.14, 12.46, -46.34
2.51, 12.89, -46.82
2.35, 12.8, -47.2
2.65, 13.03, -47.47
2.23, 13.77, -47.83
2.47, 13.18, -47.84
2.27, 11.8, -48.02
2.36, 10.67, -47.9
2.19, 10.01, -47.96
2.08, 9.42, -47.9
2.05, 7.39, -48.12
1.98, 6.08, -47.92
1.75, 5.46, -47.81
2.71, 4.36, -47.36
2.37, 4.21, -46.88
2.05, 3.66, -46.57
1.74, 5.15, -46.35
0.44, 7.27, -46.3
-0.59, 7.95, -46.37
-0.33, 8.16, -45.81
0.62, 9.21, -46.07
1.58, 9.5, -45.82
2.12, 10.71, -45.93
2.29, 12.18, -46.08
2.63, 12.35, -46.39
3.06, 11.77, -46.61
4.07, 11.25, -47.09
5.16, 10.48, -47.29
5.36, 10.0, -47.76
4.52, 10.7, -48.13
2.98, 11.93, -48.73
0.98, 13.38, -49.16
-0.15, 14.13, -49.62
0.11, 13.43, -49.62
0.94, 12.11, -49.38
0.86, 11.02, -49.29
-0.39, 11.21, -49.44
-0.77, 11.04, -49.44
0.69, 8.75, -48.67
2.66, 5.88, -48.25
2.85, 5.14, -47.74
2.73, 5.88, -47.29
3.86, 4.61, -46.94
3.45, 5.0, -46.82
0.62, 8.29, -47.1
1.29, 9.34, -47.27
3.59, 7.96, -46.82
3.15, 8.87, -47.11
1.57, 10.51, -47.51
1.62, 10.83, -47.7
1.67, 11.24, -47.87
2.07, 11.16, -47.85
3.75, 9.6, -47.67
2.59, 9.75, -47.99
0.24, 11.42, -48.52
2.51, 9.71, -48.11
1.83, 9.59, -48.08
1.99, 8.72, -48.05
1.95, 8.34, -48.07
1.68, 8.22, -48.08
1.89, 7.73, -47.88
1.49, 7.99, -47.85
1.17, 7.59, -47.81
1.46, 7.78, -47.6
2.54, 7.83, -47.6
1.99, 7.72, -47.69
2.52, 8.13, -47.43
3.19, 8.76, -47.48
3.49, 9.14, -47.32
3.29, 9.5, -47.25
3.77, 9.97, -47.06
3.81, 10.53, -47.13
3.43, 11.04, -47.01
2.68, 11.64, -47.35
3.07, 11.67, -47.42
2.6, 11.76, -47.58
2.02, 11.49, -47.93
1.88, 11.15, -48.17
-0.33, 10.41, -48.95
-0.24, 10.25, -49.05
-0.22, 10.04, -49.08
-0.1, 9.79, -49.29
2.17, 9.89, -48.93
1.43, 9.49, -48.95
1.31, 9.56, -49.12
1.24, 9.63, -49.35
1.57, 8.57, -49.29
0.84, 8.54, -49.39
1.04, 8.68, -49.44
1.29, 8.86, -49.08
1.32, 8.96, -49.07
1.55, 9.24, -49.0
1.46, 9.24, -48.93
1.84, 9.76, -48.92
1.54, 9.74, -48.75
2.0, 10.8, -49.13
1.48, 10.43, -49.25
0.8, 9.18, -49.21
0.78, 8.02, -49.19
1.07, 7.12, -49.23
0.81, 6.64, -49.5
0.66, 6.38, -49.78
1.04, 6.64, -49.71
2.13, 7.59, -49.6
2.74, 8.66, -49.36
2.63, 9.89, -49.33
2.48, 10.56, -49.17
2.21, 10.16, -48.85
2.29, 9.79, -49.07
2.24, 9.4, -49.18
2.38, 10.13, -49.32
2.36, 11.22, -49.42
2.29, 11.92, -49.26
1.99, 11.9, -49.34
1.86, 11.02, -49.41
2.08, 10.52, -49.53
2.47, 10.23, -49.72
2.73, 10.84, -49.57
2.52, 11.6, -49.42
2.03, 11.37, -49.32
1.54, 10.17, -49.48
1.58, 8.77, -49.13
1.98, 8.34, -49.15
2.61, 8.6, -48.95
2.79, 10.02, -48.8
2.34, 10.43, -48.71
1.58, 10.22, -48.83
1.2, 9.36, -49.01
1.53, 8.84, -49.14
2.36, 9.35, -49.18
2.97, 10.43, -49.04
3.06, 11.91, -48.75
2.13, 11.82, -48.82
1.45, 11.01, -48.93
1.31, 10.19, -49.3
2.07, 10.14, -49.91
2.98, 11.26, -50.12
3.39, 12.17, -49.91
2.93, 12.37, -49.75
1.72, 11.41, -50.24
1.27, 10.5, -50.38
1.65, 10.21, -50.51
2.73, 10.88, -50.23
3.34, 11.4, -50.08
3.27, 11.4, -49.91
2.05, 10.37, -49.82
1.38, 9.13, -49.94
1.32, 8.55, -50.23
2.24, 9.05, -49.96
2.96, 9.79, -49.74
3.06, 9.83, -49.43
2.03, 9.26, -49.65
1.4, 8.52, -49.5
1.52, 8.05, -49.18
2.58, 8.54, -48.97
3.27, 9.22, -48.78
3.07, 9.36, -48.51
1.85, 8.47, -48.48
1.35, 7.61, -48.44
1.64, 7.41, -48.35
2.78, 8.4, -48.24
3.27, 9.23, -48.08
3.06, 9.54, -47.86
1.85, 8.97, -48.03
1.29, 8.32, -48.36
1.55, 8.02, -48.42
2.55, 8.89, -48.3
3.24, 9.77, -47.96
3.1, 10.35, -47.72
2.06, 9.59, -47.89
1.44, 8.66, -48.19
1.5, 7.66, -48.45
2.22, 8.0, -48.43
2.81, 8.51, -48.83
2.72, 9.29, -48.56
2.05, 8.79, -48.53
1.38, 7.85, -48.45
1.34, 6.64, -48.43
1.81, 6.46, -48.42
2.62, 6.85, -48.37
3.0, 7.95, -48.11
2.44, 8.98, -47.95
1.62, 8.78, -48.05
1.2, 8.07, -48.0
1.41, 7.75, -48.12
2.17, 8.27, -48.17
2.78, 9.14, -48.45
2.97, 10.41, -48.37
2.34, 10.87, -48.49
1.56, 10.36, -48.44
1.26, 9.29, -48.57
1.5, 8.55, -48.63
2.18, 8.46, -48.93
2.7, 9.29, -49.2
2.56, 10.28, -49.07
2.06, 9.99, -49.17
1.5, 8.7, -48.95
1.59, 7.14, -48.8
2.02, 5.93, -48.68
2.37, 5.77, -48.79
2.23, 6.28, -48.64
1.89, 6.44, -48.43
1.66, 5.48, -48.02
1.71, 4.21, -47.53
1.74, 3.14, -47.35
1.7, 3.45, -47.24
1.65, 4.35, -46.98
1.88, 5.5, -46.85
2.35, 6.02, -46.63
2.54, 6.26, -46.31
2.13, 5.74, -46.07
1.25, 5.26, -46.05
0.99, 5.17, -46.42
1.59, 6.09, -46.39
2.69, 7.37, -46.4
3.2, 8.08, -46.12
3.11, 8.34, -45.97
1.88, 7.9, -46.01
1.27, 7.26, -46.06
1.31, 6.02, -46.18
2.11, 5.7, -46.49
2.8, 6.18, -46.56
2.85, 7.4, -46.73
2.23, 7.82, -46.93
1.62, 7.27, -46.85
1.54, 5.92, -46.72
1.78, 5.12, -46.57
2.1, 4.78, -46.56
2.04, 5.18, -46.43
2.02, 6.13, -46.47
2.13, 6.55, -46.2
2.36, 6.53, -45.83
2.27, 5.64, -45.82
1.49, 4.94, -46.24
1.07, 5.14, -46.51
1.29, 6.12, -46.52
2.38, 7.36, -46.62
3.07, 8.47, -46.59
2.88, 8.91, -46.57
1.76, 8.51, -46.78
1.27, 7.97, -46.87
1.7, 7.64, -47.12
2.92, 8.81, -47.04
3.31, 9.68, -47.04
2.68, 9.84, -47.06
1.71, 8.89, -46.99
1.47, 7.87, -46.97
2.14, 7.95, -47.2
3.04, 8.26, -47.1
3.07, 8.56, -47.02
2.08, 8.11, -47.02
1.43, 7.22, -46.97
1.66, 5.92, -46.96
2.44, 5.6, -46.91
2.75, 6.03, -46.66
1.9, 6.27, -46.57
1.2, 5.51, -46.45
1.27, 4.26, -46.54
2.05, 4.23, -46.25
2.48, 4.9, -46.09
2.08, 5.61, -45.82
1.27, 5.24, -45.65
1.08, 4.57, -45.67
1.84, 4.71, -45.9
2.51, 5.37, -45.85
2.45, 6.47, -45.72
1.8, 6.78, -45.69
1.32, 6.34, -45.58
1.57, 5.67, -45.8
2.05, 5.39, -45.93
2.36, 6.2, -46.35
2.24, 7.42, -46.07
1.91, 7.4, -46.14
1.88, 6.32, -46.07
1.84, 5.1, -46.29
1.75, 5.15, -46.3
1.79, 5.98, -46.45
2.2, 6.16, -46.39
2.41, 5.74, -46.2
2.07, 4.36, -45.97
1.16, 3.12, -45.96
1.19, 2.94, -45.73
2.01, 3.73, -45.85
2.72, 4.3, -45.76
2.6, 4.08, -45.51
1.43, 3.19, -45.48
0.96, 2.95, -45.33
1.27, 3.74, -45.56
2.4, 5.21, -45.51
2.88, 6.08, -45.58
2.6, 6.32, -45.32
1.39, 5.84, -45.54
1.26, 5.82, -45.69
2.17, 6.5, -45.69
2.97, 7.2, -45.74
2.69, 7.61, -45.69
1.68, 6.8, -45.76
1.44, 5.74, -46.05
2.29, 5.55, -46.23
2.83, 6.05, -46.17
2.02, 6.21, -46.15
1.42, 5.28, -46.11
1.76, 4.28, -46.12
2.44, 4.59, -46.12
2.18, 5.52, -46.14
1.49, 5.18, -46.13
1.56, 3.97, -46.14
1.97, 3.7, -46.09
2.03, 4.77, -46.21
1.87, 5.38, -46.28
1.79, 4.57, -46.05
1.7, 3.52, -46.02
1.59, 3.74, -45.91
1.84, 4.84, -45.77
2.15, 5.08, -45.55
2.16, 4.43, -45.42
1.68, 3.48, -45.5
1.49, 3.9, -45.51
2.04, 4.68, -45.26
2.61, 4.94, -45.1
2.38, 5.55, -45.1
3.06, 5.59, -44.84
2.62, 5.4, -44.54
3.1, 4.72, -44.44
2.65, 4.1, -44.11
2.56, 3.2, -44.07
1.78, 2.6, -43.96
1.63, 1.63, -43.93
1.18, 1.86, -43.96
1.28, 2.75, -43.96
1.56, 4.06, -44.0
1.86, 5.27, -44.02
2.48, 6.09, -44.04
2.51, 6.61, -44.2
2.29, 5.61, -44.24
2.22, 4.26, -44.21
1.63, 3.66, -44.6
1.57, 3.27, -44.8
1.43, 3.29, -44.88
1.75, 3.49, -44.89
2.16, 3.62, -44.66
2.17, 3.38, -44.33
